,Opportunity_ID,Region_days,Region_amount,Bureaucratic_Code_days,Bureaucratic_Code_amount,Delivery_Terms_days,Delivery_Terms_amount,Opportunity_Type_days,Opportunity_Type_amount,Account_Type_days,Account_Type_amount,Last_Modified_By_days,Last_Modified_By_amount,Opportunity_Owner_days,Opportunity_Owner_amount,Source _days,Source _amount
1539,1617,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
1540,1618,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,89.63220035778176,1120593.6757758448
1541,1619,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,112.06060606060606,1099360.010574672,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.60919540229885,1017361.9738093911,89.63220035778176,1120593.6757758448
1542,1620,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,89.63220035778176,1120593.6757758448
1543,1621,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,69.96511627906976,903871.5748473867
1544,1622,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,69.96511627906976,903871.5748473867
1545,1623,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,69.96511627906976,903871.5748473867
1546,1624,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,69.96511627906976,903871.5748473867
1547,1625,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,89.63220035778176,1120593.6757758448
1548,1626,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,176.6,2096957.6337527786,56.705530642750375,567391.5678530396,45.57201646090535,315582.4174188077,144.20338983050848,4204668.776538396,89.63220035778176,1120593.6757758448
1549,1627,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,176.6,2096957.6337527786,56.705530642750375,567391.5678530396,45.57201646090535,315582.4174188077,144.20338983050848,4204668.776538396,89.63220035778176,1120593.6757758448
1550,1628,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,35.244897959183675,126896.62411243827,71.4020942408377,1141496.4531557676
1551,1629,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,76.74695407685098,830969.6980874889
1552,1630,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,122.75438596491227,317236.8232792575,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
1553,1631,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,84.66666666666667,1096734.95041519
1554,1632,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,84.66666666666667,1096734.95041519
1555,1633,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,89.63220035778176,1120593.6757758448
1556,1634,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,98.75187969924812,725037.4483595171,101.06493506493507,912651.157380765,98.9537149817296,1401714.49644365
1557,1635,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
1558,1636,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,113.85034013605443,1778413.1273204933,88.79974278890317,1026039.5134291088,135.87246376811595,2541860.54329248,92.34189031505251,2164868.594790235,89.63220035778176,1120593.6757758448
1559,1637,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,108.71473354231975,2071119.45044088,89.63220035778176,1120593.6757758448
1560,1638,83.11257953989231,272706.2814240666,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
1561,1639,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,76.74695407685098,830969.6980874889
1562,1640,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,76.74695407685098,830969.6980874889
1563,1641,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,76.74695407685098,830969.6980874889
1564,1642,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,109.8529411764706,228824.8895814253
1565,1643,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
1566,1644,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,51.85050962627407,436891.37228825426,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,92.34189031505251,2164868.594790235,89.63220035778176,1120593.6757758448
1567,1645,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,89.63220035778176,1120593.6757758448
1568,1646,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,98.75187969924812,725037.4483595171,49.25657894736842,293810.5629412942,71.4020942408377,1141496.4531557676
1569,1647,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,98.75187969924812,725037.4483595171,49.25657894736842,293810.5629412942,89.63220035778176,1120593.6757758448
1570,1648,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,98.75187969924812,725037.4483595171,49.25657894736842,293810.5629412942,89.63220035778176,1120593.6757758448
1571,1650,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
1572,1651,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,66.275,758776.0530322932,63.555697823303454,1121454.7755376943,84.66666666666667,1096734.95041519
1573,1652,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,54.20338983050848,900121.8879922467,89.63220035778176,1120593.6757758448
1574,1653,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,98.9537149817296,1401714.49644365
1575,1654,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,183.56576200417535,1614228.1691899395,76.74695407685098,830969.6980874889
1576,1655,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
1577,1656,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,114.53886010362694,1042582.0227470458,85.0409090909091,1155764.57309738,89.63220035778176,1120593.6757758448
1578,1657,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,51.85050962627407,436891.37228825426,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,92.34189031505251,2164868.594790235,98.9537149817296,1401714.49644365
1579,1658,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,92.34189031505251,2164868.594790235,89.63220035778176,1120593.6757758448
1580,1659,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,54.20338983050848,900121.8879922467,98.9537149817296,1401714.49644365
1581,1660,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,109.8529411764706,228824.8895814253
1582,1661,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
1583,1662,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
1584,1663,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
1585,1664,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
1586,1665,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
1587,1666,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
1588,1667,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,100.6,720305.1041505949,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,76.74695407685098,830969.6980874889
1589,1668,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,76.74695407685098,830969.6980874889
1590,1669,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,89.63220035778176,1120593.6757758448
1591,1670,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
1592,1671,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.60919540229885,1017361.9738093911,89.63220035778176,1120593.6757758448
1593,1672,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
1594,1673,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,100.6,720305.1041505949,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
1595,1674,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,92.34189031505251,2164868.594790235,89.63220035778176,1120593.6757758448
1596,1675,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,60.09893992932862,851929.0148435141,54.20338983050848,900121.8879922467,98.9537149817296,1401714.49644365
1597,1676,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,89.63220035778176,1120593.6757758448
1598,1677,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,76.74695407685098,830969.6980874889
1599,1678,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
1600,1679,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,69.96511627906976,903871.5748473867
1601,1680,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
1602,1681,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
1603,1682,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,69.96511627906976,903871.5748473867
1604,1683,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,76.74695407685098,830969.6980874889
1605,1684,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,97.40336134453781,1074359.222105349,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
1606,1685,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,76.53846153846153,3010926.884615385,89.63220035778176,1120593.6757758448
1607,1686,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,84.60317460317461,287486.171031818,88.79974278890317,1026039.5134291088,78.4779411764706,3772556.4589661085,76.3741935483871,3065964.0165103404,89.63220035778176,1120593.6757758448
1608,1688,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,173.63985507246377,5421713.2994301,133.54807692307693,5652677.069402493,132.42,796675.9957131146,102.38888888888889,689733.6624108022,89.63220035778176,1120593.6757758448
1609,1689,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,89.63220035778176,1120593.6757758448
1610,1690,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,35.244897959183675,126896.62411243827,89.63220035778176,1120593.6757758448
1611,1691,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,97.40336134453781,1074359.222105349,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
1612,1692,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,122.27777777777777,2780238.4045530045,107.82857142857142,501320.1624232929,76.53846153846153,3010926.884615385,89.63220035778176,1120593.6757758448
1613,1693,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
1614,1694,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,108.71473354231975,2071119.45044088,98.9537149817296,1401714.49644365
1615,1695,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,37.450331125827816,157119.1709741581,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,37.72992700729927,97466.87681910353,76.74695407685098,830969.6980874889
1616,1696,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,100.6,720305.1041505949,87.72460117548279,594632.2046318437,133.54807692307693,5652677.069402493,132.42,796675.9957131146,102.38888888888889,689733.6624108022,89.63220035778176,1120593.6757758448
1617,1697,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,45.57201646090535,315582.4174188077,37.72992700729927,97466.87681910353,89.63220035778176,1120593.6757758448
1618,1698,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1619,1699,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,266.1764705882353,1128112.2370588237,229.73684210526315,1171810.6105263159,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1620,1700,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
1621,1701,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,60.09893992932862,851929.0148435141,92.34189031505251,2164868.594790235,71.4020942408377,1141496.4531557676
1622,1702,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,229.73684210526315,1171810.6105263159,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1623,1703,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
1624,1704,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1625,1705,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,229.73684210526315,1171810.6105263159,164.76190476190476,941486.8285714285,98.9537149817296,1401714.49644365
1626,1706,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1627,1707,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1628,1708,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,129.5609756097561,367900.98035190185,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1629,1709,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,129.5609756097561,367900.98035190185,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1630,1710,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,228.3846153846154,8728286.29903782,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1631,1711,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,100.6,720305.1041505949,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
1632,1712,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
1633,1713,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,92.34189031505251,2164868.594790235,98.9537149817296,1401714.49644365
1634,1714,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,51.85050962627407,436891.37228825426,88.79974278890317,1026039.5134291088,60.09893992932862,851929.0148435141,54.20338983050848,900121.8879922467,98.9537149817296,1401714.49644365
1635,1715,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1636,1716,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,47.83864915572233,931916.9844661615,128.75892857142858,650697.4642140397,266.1764705882353,1128112.2370588237,65.60080474375265,1039749.0796943525,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1637,1717,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,266.1764705882353,1128112.2370588237,129.5609756097561,367900.98035190185,164.76190476190476,941486.8285714285,89.63220035778176,1120593.6757758448
1638,1719,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,76.74695407685098,830969.6980874889
